gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_RS16525	MMAR_RS16525	epoxide hydrolase family protein	General	0.7602	3.1974e-01	5.1705e-01	NO
MMAR_RS16530	MMAR_RS16530	IS1380-like element ISMyma7 family transposase	General	2.2808	3.2590e-01	5.1705e-01	NO
MMAR_RS30990	MMAR_RS30990	PE family protein	General	2.9317	3.1744e-01	5.1705e-01	NO
MMAR_RS16550	MMAR_RS16550	AraC family transcriptional regulator	General	-2.1656	3.2635e-01	5.1705e-01	NO
MMAR_RS16560	MMAR_RS16560	alpha-ketoacid dehydrogenase subunit beta	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS16570	MMAR_RS16570	NAD-dependent epimerase/dehydratase family protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS16610	MMAR_RS16610	peroxiredoxin	General	0.6143	2.7854e-01	5.1705e-01	NO
MMAR_RS16620	MMAR_RS16620	Rv2240c family protein	General	1.0155	2.9818e-01	5.1705e-01	NO
MMAR_RS16700	MMAR_RS16700	class I SAM-dependent methyltransferase	General	2.3724	2.8140e-01	5.1705e-01	NO
MMAR_RS16725	lnt	apolipoprotein N-acyltransferase	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS16780	MMAR_RS16780	ester cyclase	General	1.9143	3.0827e-01	5.1705e-01	NO
MMAR_RS16800	MMAR_RS16800	YidH family protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS16815	MMAR_RS16815	haloacid dehalogenase type II	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS31190	MMAR_RS31190	excalibur calcium-binding domain-containing protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS16860	MMAR_RS16860	PPE domain-containing protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS16915	MMAR_RS16915	alpha/beta fold hydrolase	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS16920	MMAR_RS16920	hypothetical protein	General	-1.7189	3.2867e-01	5.1705e-01	NO
MMAR_RS16940	MMAR_RS16940	class I SAM-dependent methyltransferase	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS16970	MMAR_RS16970	PE family protein	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS17035	MMAR_RS17035	hypothetical protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS17055	MMAR_RS17055	sirohydrochlorin chelatase	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS17070	fdxA	ferredoxin	General	-1.7189	3.2867e-01	5.1705e-01	NO
MMAR_RS31005	MMAR_RS31005	PE family protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS17140	MMAR_RS17140	protease inhibitor I42 family protein	General	1.9143	3.0827e-01	5.1705e-01	NO
MMAR_RS17180	MMAR_RS17180	PPE family protein	General	-2.2359	3.0473e-01	5.1705e-01	NO
MMAR_RS17230	MMAR_RS17230	MalY/PatB family protein	General	-2.6822	3.1419e-01	5.1705e-01	NO
MMAR_RS17260	MMAR_RS17260	FAD-binding oxidoreductase	General	-2.2042	3.1755e-01	5.1705e-01	NO
MMAR_RS30780	MMAR_RS30780	hypothetical protein	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS17270	MMAR_RS17270	IS1380 family transposase	General	-0.7282	2.7907e-01	5.1705e-01	NO
MMAR_RS17285	MMAR_RS17285	PPE family protein	General	-2.2565	3.2599e-01	5.1705e-01	NO
MMAR_RS17295	MMAR_RS17295	hypothetical protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS17425	MMAR_RS17425	DUF302 domain-containing protein	General	2.2024	3.1837e-01	5.1705e-01	NO
MMAR_RS17505	MMAR_RS17505	acyl-CoA dehydrogenase family protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS17590	MMAR_RS17590	hypothetical protein	General	-1.7189	3.2867e-01	5.1705e-01	NO
MMAR_RS28675	MMAR_RS28675	TetR/AcrR family transcriptional regulator	General	-1.9093	3.2755e-01	5.1705e-01	NO
MMAR_RS17715	MMAR_RS17715	APC family permease	General	-1.9733	3.2722e-01	5.1705e-01	NO
MMAR_RS17820	MMAR_RS17820	VOC family protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS17830	MMAR_RS17830	WXG100 family type VII secretion target	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS17835	MMAR_RS17835	WXG100 family type VII secretion target	General	-1.9733	3.2722e-01	5.1705e-01	NO
MMAR_RS30435	MMAR_RS30435	hypothetical protein	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS17990	MMAR_RS17990	hypothetical protein	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS18020	MMAR_RS18020	carbohydrate ABC transporter permease	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS18080	MMAR_RS18080	VIT1/CCC1 transporter family protein	General	-1.7189	3.2867e-01	5.1705e-01	NO
MMAR_RS18110	MMAR_RS18110	class I SAM-dependent methyltransferase	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS18160	cysE	serine O-acetyltransferase	General	-2.4533	2.9991e-01	5.1705e-01	NO
MMAR_RS18180	MMAR_RS18180	hypothetical protein	General	0.9268	2.9591e-01	5.1705e-01	NO
MMAR_RS18230	MMAR_RS18230	GAP family protein	General	1.9853	2.8344e-01	5.1705e-01	NO
MMAR_RS18295	MMAR_RS18295	decaprenyl diphosphate synthase	General	0.7359	3.0304e-01	5.1705e-01	NO
MMAR_RS18300	recO	DNA repair protein RecO	General	3.0027	2.9894e-01	5.1705e-01	NO
MMAR_RS18380	MMAR_RS18380	MTB12 family secreted protein	General	-0.4423	3.2068e-01	5.1705e-01	NO
MMAR_RS18410	MMAR_RS18410	beta-ketoacyl [acyl carrier protein	General	-2.0454	3.2687e-01	5.1705e-01	NO
MMAR_RS18440	MMAR_RS18440	SDR family NAD(P)-dependent oxidoreductase	General	0.5987	3.1723e-01	5.1705e-01	NO
MMAR_RS18485	hemW	radical SAM family heme chaperone HemW	General	2.0035	2.7616e-01	5.1705e-01	NO
MMAR_RS31205	MMAR_RS31205	Ms4527A family Cys-rich leader peptide	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS18580	MMAR_RS18580	PE family protein	General	-1.7189	3.2867e-01	5.1705e-01	NO
MMAR_RS29240	MMAR_RS29240	ComEC/Rec2 family competence protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS18910	MMAR_RS18910	adenylate/guanylate cyclase domain-containing protein	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS18935	MMAR_RS18935	type I polyketide synthase	General	-0.5803	3.0058e-01	5.1705e-01	NO
MMAR_RS18950	MMAR_RS18950	ketoacyl-ACP synthase III family protein	General	-0.5803	3.0058e-01	5.1705e-01	NO
MMAR_RS19175	mmaA2	cyclopropane mycolic acid synthase MmaA2	General	2.6358	3.0042e-01	5.1705e-01	NO
MMAR_RS19185	bkdB	3-methyl-2-oxobutanoate dehydrogenase subunit beta	General	-2.6665	3.1115e-01	5.1705e-01	NO
MMAR_RS19200	MMAR_RS19200	MaoC family dehydratase	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS19235	MMAR_RS19235	SACE_7040 family transcriptional regulator	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS19315	MMAR_RS19315	MlaD family protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS19350	MMAR_RS19350	hypothetical protein	General	-1.7189	3.2867e-01	5.1705e-01	NO
MMAR_RS19360	MMAR_RS19360	DUF7427 family protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS19365	MMAR_RS19365	hypothetical protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS19380	MMAR_RS19380	hypothetical protein	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS30800	MMAR_RS30800	hypothetical protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS19420	MMAR_RS19420	hypothetical protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS19440	MMAR_RS19440	hypothetical protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS19460	MMAR_RS19460	hypothetical protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS19480	MMAR_RS19480	hypothetical protein	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS28845	MMAR_RS28845	WhiB family transcriptional regulator	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS29510	MMAR_RS29510	hypothetical protein	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS19620	MMAR_RS19620	recombinase RecT	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS19630	MMAR_RS19630	YqaJ viral recombinase family protein	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS19665	MMAR_RS19665	hypothetical protein	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS19695	MMAR_RS19695	hypothetical protein	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS27930	MMAR_RS27930	BRO family protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS19750	MMAR_RS19750	TetR/AcrR family transcriptional regulator	General	-1.9093	3.2755e-01	5.1705e-01	NO
MMAR_RS19855	MMAR_RS19855	ferredoxin	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS19885	MMAR_RS19885	acyl-CoA dehydrogenase family protein	General	-1.9733	3.2722e-01	5.1705e-01	NO
MMAR_RS19910	MMAR_RS19910	PE family protein	General	-0.3268	3.2974e-01	5.1705e-01	NO
MMAR_RS19960	MMAR_RS19960	acyl-CoA dehydrogenase family protein	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS19990	MMAR_RS19990	cytochrome P450	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS20050	MMAR_RS20050	acyl-CoA dehydrogenase family protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS20055	MMAR_RS20055	amidohydrolase family protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS20070	MMAR_RS20070	enoyl-CoA hydratase	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS20100	MMAR_RS20100	enoyl-CoA hydratase-related protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS29850	MMAR_RS29850	hypothetical protein	General	-1.7189	3.2867e-01	5.1705e-01	NO
MMAR_RS20215	MMAR_RS20215	hypothetical protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS20305	MMAR_RS20305	hypothetical protein	General	-0.7722	2.9636e-01	5.1705e-01	NO
MMAR_RS20350	MMAR_RS20350	glycosyltransferase family 1 protein	General	0.3525	2.9599e-01	5.1705e-01	NO
MMAR_RS20410	MMAR_RS20410	methylated-DNA--[protein	General	2.4744	3.2523e-01	5.1705e-01	NO
MMAR_RS20675	MMAR_RS20675	VOC family protein	General	2.1410	3.0755e-01	5.1705e-01	NO
MMAR_RS20770	MMAR_RS20770	PE family protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS20815	MMAR_RS20815	LysR family transcriptional regulator	General	-2.2565	3.2599e-01	5.1705e-01	NO
MMAR_RS20820	MMAR_RS20820	aldolase/citrate lyase family protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS20825	MMAR_RS20825	MaoC/PaaZ C-terminal domain-containing protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS31045	MMAR_RS31045	Lrp/AsnC family transcriptional regulator	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS29860	MMAR_RS29860	hypothetical protein	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS20925	MMAR_RS20925	nitroreductase family deazaflavin-dependent oxidoreductase	General	2.4218	2.7669e-01	5.1705e-01	NO
MMAR_RS20965	MMAR_RS20965	PE family protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS21055	MMAR_RS21055	carbohydrate ABC transporter permease	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS21065	MMAR_RS21065	extracellular solute-binding protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS21085	MMAR_RS21085	DUF1003 domain-containing protein	General	-2.9008	2.9498e-01	5.1705e-01	NO
MMAR_RS21220	MMAR_RS21220	MarR family winged helix-turn-helix transcriptional regulator	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS21225	MMAR_RS21225	MFS transporter	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS21235	MMAR_RS21235	PPE family protein	General	-2.0454	3.2687e-01	5.1705e-01	NO
MMAR_RS21290	MMAR_RS21290	TetR/AcrR family transcriptional regulator	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS21315	MMAR_RS21315	MFS transporter	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS21330	MMAR_RS21330	sulfotransferase domain-containing protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS21340	MMAR_RS21340	cation:proton antiporter	General	-2.3027	3.2581e-01	5.1705e-01	NO
MMAR_RS21350	MMAR_RS21350	DUF6955 family protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS31235	MMAR_RS31235	IS3-like element IS1141 family transposase	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS29555	MMAR_RS29555	hypothetical protein	General	0.9490	2.8930e-01	5.1705e-01	NO
MMAR_RS21630	MMAR_RS21630	aldehyde dehydrogenase family protein	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS21670	MMAR_RS21670	DUF3556 domain-containing protein	General	2.1973	2.8595e-01	5.1705e-01	NO
MMAR_RS21690	MMAR_RS21690	WS/DGAT domain-containing protein	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS21745	MMAR_RS21745	OsmC family protein	General	-0.6137	2.8127e-01	5.1705e-01	NO
MMAR_RS21760	espB	EspB family ESX-1 secretion system-associated protein	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS21785	MMAR_RS21785	hypothetical protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS21825	MMAR_RS21825	DUF7218 family protein	General	-0.9835	3.2067e-01	5.1705e-01	NO
MMAR_RS21910	MMAR_RS21910	hypothetical protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS21935	MMAR_RS21935	thioredoxin domain-containing protein	General	-2.3404	3.2544e-01	5.1705e-01	NO
MMAR_RS22000	MMAR_RS22000	enoyl-CoA hydratase	General	2.1410	3.0755e-01	5.1705e-01	NO
MMAR_RS22050	MMAR_RS22050	SRPBCC family protein	General	2.3906	3.0121e-01	5.1705e-01	NO
MMAR_RS22060	MMAR_RS22060	formylglycine-generating enzyme family protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS22080	MMAR_RS22080	fatty acid--CoA ligase	General	-0.3589	3.1835e-01	5.1705e-01	NO
MMAR_RS22115	MMAR_RS22115	TetR/AcrR family transcriptional regulator	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS22120	MMAR_RS22120	Coq4 family protein	General	1.8686	3.2686e-01	5.1705e-01	NO
MMAR_RS22125	MMAR_RS22125	GcvT family protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS22135	MMAR_RS22135	aromatic ring-hydroxylating oxygenase subunit alpha	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS22170	MMAR_RS22170	alpha/beta fold hydrolase	General	0.6535	3.0564e-01	5.1705e-01	NO
MMAR_RS22335	MMAR_RS22335	hypothetical protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS22345	MMAR_RS22345	DUF501 domain-containing protein	General	2.2808	3.2590e-01	5.1705e-01	NO
MMAR_RS22355	eno	phosphopyruvate hydratase	General	1.0570	3.1071e-01	5.1705e-01	NO
MMAR_RS29585	MMAR_RS29585	PE family protein	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS22615	MMAR_RS22615	carbon-nitrogen hydrolase family protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS22620	MMAR_RS22620	class I SAM-dependent methyltransferase	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS22625	MMAR_RS22625	glycosyltransferase family 4 protein	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS22630	MMAR_RS22630	O-antigen ligase family protein	General	-1.7189	3.2867e-01	5.1705e-01	NO
MMAR_RS22730	MMAR_RS22730	acyl-CoA dehydrogenase family protein	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS22780	MMAR_RS22780	LLM class F420-dependent oxidoreductase	General	-1.7189	3.2867e-01	5.1705e-01	NO
MMAR_RS22800	sucC	ADP-forming succinate--CoA ligase subunit beta	General	0.8319	2.7877e-01	5.1705e-01	NO
MMAR_RS30605	MMAR_RS30605	zinc finger domain-containing protein	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS30610	MMAR_RS30610	DNA-formamidopyrimidine glycosylase family protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS22970	MMAR_RS22970	Nramp family divalent metal transporter	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS31050	MMAR_RS31050	PE family protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS23125	MMAR_RS23125	hypothetical protein	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS23240	arfA	channel-forming protein ArfA/OmpATb	General	-0.3008	2.8298e-01	5.1705e-01	NO
MMAR_RS23245	MMAR_RS23245	DUF2630 family protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS23275	MMAR_RS23275	Ig-like domain-containing protein	General	-2.3975	2.8032e-01	5.1705e-01	NO
MMAR_RS23380	MMAR_RS23380	transglycosylase family protein	General	2.7963	2.7683e-01	5.1705e-01	NO
MMAR_RS23500	MMAR_RS23500	FadD3 family acyl-CoA ligase	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS23520	MMAR_RS23520	Rv2576c family protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS23610	MMAR_RS23610	MCE family protein	General	-1.9733	3.2722e-01	5.1705e-01	NO
MMAR_RS23645	MMAR_RS23645	cytochrome P450	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS23655	MMAR_RS23655	acyl-CoA dehydrogenase family protein	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS23665	MMAR_RS23665	nitroreductase family protein	General	-1.7189	3.2867e-01	5.1705e-01	NO
MMAR_RS23710	MMAR_RS23710	ferredoxin	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS23735	MMAR_RS23735	PE family protein	General	-1.9733	3.2722e-01	5.1705e-01	NO
MMAR_RS23740	MMAR_RS23740	ferredoxin	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS23765	MMAR_RS23765	acyl-CoA dehydrogenase family protein	General	-0.6030	2.8733e-01	5.1705e-01	NO
MMAR_RS23835	MMAR_RS23835	SDR family NAD(P)-dependent oxidoreductase	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS23940	MMAR_RS23940	3-carboxyethylcatechol 2,3-dioxygenase	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS23995	MMAR_RS23995	ArgK/MeaB family GTPase	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS24020	MMAR_RS24020	acyl-CoA dehydrogenase family protein	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS24040	MMAR_RS24040	LLM class F420-dependent oxidoreductase	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS24440	MMAR_RS24440	heme-binding beta-barrel domain-containing protein	General	0.4424	2.8773e-01	5.1705e-01	NO
MMAR_RS24520	MMAR_RS24520	Rv0804 family intramembrane glutamic endopeptidase	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS24530	MMAR_RS24530	acetyl-/succinyl-CoA transferase	General	0.6535	3.0564e-01	5.1705e-01	NO
MMAR_RS24555	MMAR_RS24555	dihydrolipoyl dehydrogenase family protein	General	-2.2059	3.3105e-01	5.1705e-01	NO
MMAR_RS24585	MMAR_RS24585	ATPase	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS24660	MMAR_RS24660	cytochrome P450	General	2.2008	2.9353e-01	5.1705e-01	NO
MMAR_RS24710	MMAR_RS24710	carboxymuconolactone decarboxylase family protein	General	-2.6429	3.2473e-01	5.1705e-01	NO
MMAR_RS24750	MMAR_RS24750	ferredoxin Fdx	General	-2.0454	3.2687e-01	5.1705e-01	NO
MMAR_RS24800	MMAR_RS24800	hypothetical protein	General	2.0035	2.7616e-01	5.1705e-01	NO
MMAR_RS24900	MMAR_RS24900	TDT family transporter	General	-1.8757	3.1470e-01	5.1705e-01	NO
MMAR_RS25090	MMAR_RS25090	crotonase/enoyl-CoA hydratase family protein	General	-2.2042	3.1815e-01	5.1705e-01	NO
MMAR_RS25120	MMAR_RS25120	thiolase family protein	General	1.9143	3.0827e-01	5.1705e-01	NO
MMAR_RS25190	MMAR_RS25190	acetaldehyde dehydrogenase (acetylating)	General	-0.6112	3.0337e-01	5.1705e-01	NO
MMAR_RS25215	MMAR_RS25215	17-hydroxy-3-oxo-4-pregnene-20-carboxyl-CoA lyase	General	-2.6429	3.2473e-01	5.1705e-01	NO
MMAR_RS25220	MMAR_RS25220	MaoC family dehydratase	General	-1.9093	3.2755e-01	5.1705e-01	NO
MMAR_RS25280	ipdA	cholesterol ring-cleaving hydrolase subunit IpdA	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS25285	ipdB	cholesterol ring-cleaving hydrolase subunit IpdB	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS25290	ipdC	(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-indene-4-carboxyl-CoA dehydrogenase	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS25370	MMAR_RS25370	cytochrome c biogenesis CcdA family protein	General	-2.2381	3.2606e-01	5.1705e-01	NO
MMAR_RS25445	MMAR_RS25445	metal ABC transporter permease	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS25460	MMAR_RS25460	LamB/YcsF family protein	General	-2.2040	3.1667e-01	5.1705e-01	NO
MMAR_RS25575	MMAR_RS25575	PE family protein	General	2.0035	2.7616e-01	5.1705e-01	NO
MMAR_RS25620	MMAR_RS25620	DUF3180 domain-containing protein	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS25640	folE	GTP cyclohydrolase I FolE	General	2.1975	3.0868e-01	5.1705e-01	NO
MMAR_RS25665	MMAR_RS25665	PPE family protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS25680	esxM	type VII secretion system effector EsxM	General	-1.5921	3.2956e-01	5.1705e-01	NO
MMAR_RS25690	MMAR_RS25690	PE family protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS25805	MMAR_RS25805	Rv3654c family TadE-like protein	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS25830	MMAR_RS25830	TadA family conjugal transfer-associated ATPase	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS25850	MMAR_RS25850	dipeptide ABC transporter ATP-binding protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS25910	MMAR_RS25910	hypothetical protein	General	-0.2893	3.0291e-01	5.1705e-01	NO
MMAR_RS25920	MMAR_RS25920	MBL fold metallo-hydrolase	General	-0.5692	3.1719e-01	5.1705e-01	NO
MMAR_RS26010	MMAR_RS26010	anti-sigma regulatory factor	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS26015	MMAR_RS26015	SpoIIE family protein phosphatase	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS26060	MMAR_RS26060	TetR/AcrR family transcriptional regulator	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS26110	MMAR_RS26110	DUF58 domain-containing protein	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS26130	MMAR_RS26130	PE family protein	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS26180	MMAR_RS26180	catalase	General	-0.8089	3.3070e-01	5.1705e-01	NO
MMAR_RS26190	MMAR_RS26190	hypothetical protein	General	-1.9093	3.2755e-01	5.1705e-01	NO
MMAR_RS26240	MMAR_RS26240	Mur ligase family protein	General	0.2697	2.7790e-01	5.1705e-01	NO
MMAR_RS26320	MMAR_RS26320	lipoprotein LpqH	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS26330	MMAR_RS26330	CHAT domain-containing protein	General	-1.9733	3.2722e-01	5.1705e-01	NO
MMAR_RS26370	MMAR_RS26370	ATP-binding protein	General	2.3356	3.2275e-01	5.1705e-01	NO
MMAR_RS26375	MMAR_RS26375	hypothetical protein	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS26460	MMAR_RS26460	lysophospholipid acyltransferase family protein	General	-2.2565	3.2599e-01	5.1705e-01	NO
MMAR_RS26560	MMAR_RS26560	hypothetical protein	General	-1.9733	3.2722e-01	5.1705e-01	NO
MMAR_RS26565	MMAR_RS26565	PE family protein	General	1.9517	3.2733e-01	5.1705e-01	NO
MMAR_RS26600	MMAR_RS26600	ABC transporter permease	General	-1.3988	3.3123e-01	5.1705e-01	NO
MMAR_RS26630	MMAR_RS26630	histidine phosphatase family protein	General	1.9963	3.0558e-01	5.1705e-01	NO
MMAR_RS26655	MMAR_RS26655	SDR family NAD(P)-dependent oxidoreductase	General	-1.6479	3.2915e-01	5.1705e-01	NO
MMAR_RS26680	MMAR_RS26680	lipoprotein LpqH	General	0.4712	2.8830e-01	5.1705e-01	NO
MMAR_RS26695	MMAR_RS26695	MmcQ/YjbR family DNA-binding protein	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS26830	MMAR_RS26830	PE family protein	General	-1.9276	3.2745e-01	5.1705e-01	NO
MMAR_RS26890	MMAR_RS26890	arabinosyltransferase domain-containing protein	General	0.5487	2.9490e-01	5.1705e-01	NO
MMAR_RS29920	MMAR_RS29920	hypothetical protein	General	-1.9276	3.2745e-01	5.1705e-01	NO
