gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_RS22495	MMAR_RS22495	hypothetical protein	General	0.5948	1.0981e-03	2.3296e-02	NO
MMAR_RS11955	priA	bifunctional 1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase/phosphoribosylanthranilate isomerase PriA	General	1.3109	1.1112e-03	2.3471e-02	YES
MMAR_RS22685	MMAR_RS22685	MogA/MoaB family molybdenum cofactor biosynthesis protein	General	-1.1307	1.2488e-03	2.6268e-02	YES
MMAR_RS02230	MMAR_RS02230	phosphoenolpyruvate carboxykinase (GTP)	General	0.4810	1.3745e-03	2.8790e-02	NO
MMAR_RS01140	MMAR_RS01140	heavy-metal-associated domain-containing protein	General	1.0022	1.3835e-03	2.8857e-02	YES
MMAR_RS04895	MMAR_RS04895	ABC transporter ATP-binding protein	General	-0.4178	1.4425e-03	2.9960e-02	NO
MMAR_RS30875	MMAR_RS30875	cytochrome P450	General	0.7921	1.5903e-03	3.2893e-02	YES
MMAR_RS04000	MMAR_RS04000	L,D-transpeptidase	General	0.2882	1.7393e-03	3.5677e-02	NO
MMAR_RS27000	MMAR_RS27000	lysophospholipid acyltransferase family protein	General	-1.8236	1.7329e-03	3.5677e-02	YES
MMAR_RS21020	MMAR_RS21020	NAD(P)-dependent malic enzyme	General	-1.1090	1.8451e-03	3.7692e-02	YES
MMAR_RS05780	MMAR_RS05780	GTP-binding protein	General	-5.6420	1.8534e-03	3.7707e-02	YES
MMAR_RS21860	glpX	class II fructose-bisphosphatase	General	-1.5578	1.8670e-03	3.7829e-02	YES
MMAR_RS09535	MMAR_RS09535	polyribonucleotide nucleotidyltransferase	General	-0.5544	1.9114e-03	3.8570e-02	NO
MMAR_RS29130	MMAR_RS29130	hypothetical protein	General	1.0352	1.9341e-03	3.8871e-02	YES
MMAR_RS22095	MMAR_RS22095	nitroreductase family deazaflavin-dependent oxidoreductase	General	-1.3224	1.9847e-03	3.9726e-02	YES
MMAR_RS10950	carB	carbamoyl-phosphate synthase large subunit	General	1.3097	2.1970e-03	4.3734e-02	YES
MMAR_RS21540	MMAR_RS21540	MMPL family transporter	General	1.7430	2.2114e-03	4.3734e-02	YES
MMAR_RS25655	MMAR_RS25655	LLM class flavin-dependent oxidoreductase	General	-0.8015	2.2064e-03	4.3734e-02	YES
MMAR_RS11345	MMAR_RS11345	enoyl-CoA hydratase	General	1.4423	2.2212e-03	4.3754e-02	YES
MMAR_RS12350	MMAR_RS12350	cytochrome P450	General	-1.4356	2.2918e-03	4.4967e-02	YES
MMAR_RS18235	MMAR_RS18235	WXG100 family type VII secretion target	General	-0.6004	2.3364e-03	4.5482e-02	NO
MMAR_RS18250	MMAR_RS18250	WXG100 family type VII secretion target	General	-0.6004	2.3364e-03	4.5482e-02	NO
MMAR_RS01715	MMAR_RS01715	nuclear transport factor 2 family protein	General	-5.3975	2.3549e-03	4.5663e-02	YES
MMAR_RS17775	MMAR_RS17775	phospholipase C	General	1.0312	2.4387e-03	4.7104e-02	YES
MMAR_RS05125	rpsC	30S ribosomal protein S3	General	-1.0917	2.4752e-03	4.7624e-02	YES
MMAR_RS21515	MMAR_RS21515	class I SAM-dependent methyltransferase	General	-1.3229	2.5237e-03	4.8370e-02	YES
MMAR_RS06740	nudC	NAD(+) diphosphatase	General	1.0352	2.5862e-03	4.9377e-02	YES
MMAR_RS06770	MMAR_RS06770	TOMM precursor leader peptide-binding protein	General	1.3984	2.6319e-03	5.0056e-02	NO
MMAR_RS05280	MMAR_RS05280	class I SAM-dependent methyltransferase	General	0.7889	3.0637e-03	5.8046e-02	NO
MMAR_RS13320	MMAR_RS13320	PPE family protein	General	5.9273	3.1046e-03	5.8376e-02	NO
MMAR_RS17320	MMAR_RS17320	3-oxoacyl-ACP synthase III family protein	General	-1.3544	3.1039e-03	5.8376e-02	NO
MMAR_RS10835	MMAR_RS10835	shikimate kinase	General	-1.6488	3.1505e-03	5.8794e-02	NO
MMAR_RS24130	MMAR_RS24130	helix-turn-helix domain-containing protein	General	-1.6488	3.1505e-03	5.8794e-02	NO
MMAR_RS24915	MMAR_RS24915	LCP family protein	General	0.4725	3.1649e-03	5.8841e-02	NO
MMAR_RS09930	sigB	sigma-70 family RNA polymerase sigma factor SigB	General	0.6800	3.1869e-03	5.9029e-02	NO
MMAR_RS10995	MMAR_RS10995	alpha/beta hydrolase	General	-1.2073	3.2497e-03	5.9746e-02	NO
MMAR_RS27170	MMAR_RS27170	universal stress protein	General	0.5468	3.2378e-03	5.9746e-02	NO
MMAR_RS22855	MMAR_RS22855	PE family protein	General	-5.5787	3.3945e-03	6.2178e-02	NO
MMAR_RS14035	MMAR_RS14035	MBL fold metallo-hydrolase	General	-0.7736	3.5277e-03	6.4145e-02	NO
MMAR_RS14630	MMAR_RS14630	cutinase family protein	General	-0.7736	3.5277e-03	6.4145e-02	NO
MMAR_RS11740	ileS	isoleucine--tRNA ligase	General	-0.8737	3.5824e-03	6.4901e-02	NO
MMAR_RS23140	MMAR_RS23140	type II toxin-antitoxin system Rv0910 family toxin	General	-0.6993	3.8354e-03	6.9233e-02	NO
MMAR_RS06340	MMAR_RS06340	coenzyme F420-0:L-glutamate ligase	General	-5.5257	3.9062e-03	7.0254e-02	NO
MMAR_RS07820	MMAR_RS07820	HpcH/HpaI aldolase/citrate lyase family protein	General	-0.8389	3.9718e-03	7.1177e-02	NO
MMAR_RS24865	MMAR_RS24865	WS/DGAT/MGAT family O-acyltransferase	General	-1.5669	4.2566e-03	7.6005e-02	NO
MMAR_RS16755	MMAR_RS16755	MmpS family transport accessory protein	General	1.3889	4.2997e-03	7.6501e-02	NO
MMAR_RS10775	MMAR_RS10775	circularly permuted type 2 ATP-grasp protein	General	1.7214	4.4466e-03	7.8832e-02	NO
MMAR_RS10875	MMAR_RS10875	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	General	0.7373	4.4948e-03	7.9403e-02	NO
MMAR_RS21465	typA	translational GTPase TypA	General	1.7643	4.6241e-03	8.1398e-02	NO
MMAR_RS15560	MMAR_RS15560	DUF5703 family protein	General	-1.4353	4.6720e-03	8.1949e-02	NO
MMAR_RS00590	MMAR_RS00590	nitroreductase family protein	General	1.0582	4.8857e-03	8.3343e-02	NO
MMAR_RS04705	recC	exodeoxyribonuclease V subunit gamma	General	1.0582	4.8857e-03	8.3343e-02	NO
MMAR_RS05245	MMAR_RS05245	zinc-dependent alcohol dehydrogenase	General	1.0582	4.8857e-03	8.3343e-02	NO
MMAR_RS10830	aroC	chorismate synthase	General	1.5285	4.8814e-03	8.3343e-02	NO
MMAR_RS12470	MMAR_RS12470	TlyA family RNA methyltransferase	General	1.0582	4.8857e-03	8.3343e-02	NO
MMAR_RS13285	malQ	4-alpha-glucanotransferase	General	1.0582	4.8857e-03	8.3343e-02	NO
MMAR_RS24630	MMAR_RS24630	phosphoribosylaminoimidazolesuccinocarboxamide synthase	General	1.0582	4.8857e-03	8.3343e-02	NO
MMAR_RS24800	MMAR_RS24800	hypothetical protein	General	1.0582	4.8857e-03	8.3343e-02	NO
MMAR_RS26770	MMAR_RS26770	NAD(P)H-quinone oxidoreductase	General	1.1707	4.9179e-03	8.3604e-02	NO
MMAR_RS20200	MMAR_RS20200	DUF4395 domain-containing protein	General	-0.6644	5.0737e-03	8.5959e-02	NO
MMAR_RS13730	MMAR_RS13730	alkyl hydroperoxide reductase	General	0.4330	5.2366e-03	8.8417e-02	NO
MMAR_RS09560	MMAR_RS09560	SRPBCC family protein	General	0.8412	5.6092e-03	9.4387e-02	NO
MMAR_RS02765	MMAR_RS02765	Hsp70 family protein	General	-0.6561	5.7363e-03	9.6200e-02	NO
MMAR_RS18750	MMAR_RS18750	NAD-dependent protein deacetylase	General	-0.8342	5.7747e-03	9.6517e-02	NO
MMAR_RS08365	MMAR_RS08365	sensor domain-containing protein	General	1.4625	5.8190e-03	9.6932e-02	NO
MMAR_RS15380	prcA	proteasome subunit alpha	General	-0.8086	6.0331e-03	1.0016e-01	NO
MMAR_RS24425	MMAR_RS24425	sulfurtransferase	General	0.6801	6.0569e-03	1.0022e-01	NO
MMAR_RS25895	MMAR_RS25895	NUDIX hydrolase	General	-1.1086	6.1063e-03	1.0070e-01	NO
MMAR_RS08715	MMAR_RS08715	AMP-binding protein	General	-0.8703	6.2686e-03	1.0304e-01	NO
MMAR_RS22665	MMAR_RS22665	UTP--glucose-1-phosphate uridylyltransferase	General	-1.3541	6.2958e-03	1.0314e-01	NO
MMAR_RS06735	MMAR_RS06735	potassium channel family protein	General	1.1090	6.4392e-03	1.0515e-01	NO
MMAR_RS26690	MMAR_RS26690	response regulator transcription factor	General	1.1707	6.5209e-03	1.0613e-01	NO
MMAR_RS05385	MMAR_RS05385	DNA-directed RNA polymerase subunit alpha	General	-0.3513	6.5484e-03	1.0623e-01	NO
MMAR_RS06480	MMAR_RS06480	cation:proton antiporter	General	-4.8177	6.6324e-03	1.0689e-01	NO
MMAR_RS17760	arr	NAD(+)--rifampin ADP-ribosyltransferase	General	-4.8177	6.6324e-03	1.0689e-01	NO
MMAR_RS02495	MMAR_RS02495	flavin reductase family protein	General	-5.0904	6.8446e-03	1.0996e-01	NO
MMAR_RS27135	MMAR_RS27135	flavin-containing monooxygenase	General	-0.4990	6.9190e-03	1.1079e-01	NO
MMAR_RS12340	MMAR_RS12340	type I polyketide synthase	General	-0.7761	7.2382e-03	1.1479e-01	NO
MMAR_RS27845	MMAR_RS27845	PPE family protein	General	0.9764	7.1962e-03	1.1479e-01	NO
MMAR_RS19020	MMAR_RS19020	ribose-5-phosphate isomerase	General	-0.7761	7.2382e-03	1.1479e-01	NO
MMAR_RS01455	MMAR_RS01455	AMP-binding protein	General	-1.1608	7.3355e-03	1.1597e-01	NO
MMAR_RS24840	MMAR_RS24840	arylsulfatase	General	-0.5391	7.4171e-03	1.1688e-01	NO
MMAR_RS14675	MMAR_RS14675	cyclic nucleotide-binding domain-containing protein	General	-1.4917	7.4474e-03	1.1699e-01	NO
MMAR_RS08130	MMAR_RS08130	flavin-containing monooxygenase	General	-0.6429	7.4943e-03	1.1736e-01	NO
MMAR_RS07585	MMAR_RS07585	ATP-binding protein	General	-0.6441	7.6649e-03	1.1965e-01	NO
MMAR_RS18810	MMAR_RS18810	valine--tRNA ligase	General	-1.1749	7.7645e-03	1.2082e-01	NO
MMAR_RS11715	MMAR_RS11715	GAP family protein	General	1.3569	7.9077e-03	1.2267e-01	NO
MMAR_RS14010	MMAR_RS14010	phytoene desaturase family protein	General	5.2971	7.9546e-03	1.2301e-01	NO
MMAR_RS04815	mmaA3	methoxy mycolic acid synthase MmaA3	General	-0.2721	7.9999e-03	1.2327e-01	NO
MMAR_RS26315	MMAR_RS26315	enoyl-CoA hydratase/isomerase family protein	General	-1.1598	8.0212e-03	1.2327e-01	NO
MMAR_RS05720	otsB	trehalose-phosphatase	General	-1.0274	8.2809e-03	1.2533e-01	NO
MMAR_RS08485	serA	phosphoglycerate dehydrogenase	General	-1.6495	8.2410e-03	1.2533e-01	NO
MMAR_RS12500	MMAR_RS12500	NUDIX domain-containing protein	General	-5.0573	8.2814e-03	1.2533e-01	NO
MMAR_RS31225	MMAR_RS31225	type II toxin-antitoxin system HicA family toxin	General	1.3064	8.2597e-03	1.2533e-01	NO
MMAR_RS30700	MMAR_RS30700	hypothetical protein	General	2.2462	8.2800e-03	1.2533e-01	NO
MMAR_RS05035	mftB	mycofactocin biosynthesis chaperone MftB	General	-0.9308	8.5552e-03	1.2908e-01	NO
MMAR_RS20475	MMAR_RS20475	F0F1 ATP synthase subunit C	General	-0.3573	8.6619e-03	1.3030e-01	NO
MMAR_RS00125	MMAR_RS00125	FHA domain-containing protein	General	-1.1181	8.8423e-03	1.3261e-01	NO
MMAR_RS00370	MMAR_RS00370	transglycosylase domain-containing protein	General	-0.5698	9.0692e-03	1.3560e-01	NO
MMAR_RS25360	MMAR_RS25360	mycothiol-dependent nitroreductase Rv2466c family protein	General	5.1905	9.1949e-03	1.3707e-01	NO
MMAR_RS03625	thiC	phosphomethylpyrimidine synthase ThiC	General	0.7266	9.2771e-03	1.3788e-01	NO
MMAR_RS16100	MMAR_RS16100	SRPBCC family protein	General	0.8484	9.3232e-03	1.3815e-01	NO
MMAR_RS22375	MMAR_RS22375	TetR/AcrR family transcriptional regulator	General	-0.9762	9.4344e-03	1.3938e-01	NO
MMAR_RS02685	esxG	type VII secretion system protein EsxG	General	5.2649	9.7408e-03	1.4348e-01	NO
MMAR_RS27145	dinB	DNA polymerase IV	General	-5.0360	9.8590e-03	1.4479e-01	NO
MMAR_RS06475	MMAR_RS06475	cation:proton antiporter regulatory subunit	General	1.9158	9.9336e-03	1.4546e-01	NO
MMAR_RS11140	MMAR_RS11140	phytoene desaturase family protein	General	1.6094	1.0205e-02	1.4899e-01	NO
MMAR_RS08935	MMAR_RS08935	serine hydrolase	General	1.1085	1.0460e-02	1.5201e-01	NO
MMAR_RS19090	MMAR_RS19090	DUF8010 domain-containing protein	General	-4.8978	1.0473e-02	1.5201e-01	NO
MMAR_RS24785	MMAR_RS24785	HIT family protein	General	1.3897	1.0583e-02	1.5316e-01	NO
MMAR_RS06715	MMAR_RS06715	Rv3202a family protein	General	5.1346	1.0621e-02	1.5326e-01	NO
MMAR_RS04965	MMAR_RS04965	GbsR/MarR family transcriptional regulator	General	1.1951	1.1132e-02	1.6017e-01	NO
MMAR_RS27425	MMAR_RS27425	transglycosylase SLT domain-containing protein	General	-1.1631	1.1236e-02	1.6121e-01	NO
MMAR_RS27090	MMAR_RS27090	DUF4328 domain-containing protein	General	0.6997	1.1344e-02	1.6228e-01	NO
MMAR_RS05885	yhjD	inner membrane protein YhjD	General	5.0533	1.1400e-02	1.6261e-01	NO
MMAR_RS17270	MMAR_RS17270	IS1380 family transposase	General	0.7328	1.1500e-02	1.6357e-01	NO
MMAR_RS07615	MMAR_RS07615	VOC family protein	General	-4.4886	1.1570e-02	1.6363e-01	NO
MMAR_RS08090	MMAR_RS08090	SDR family oxidoreductase	General	-4.4886	1.1570e-02	1.6363e-01	NO
MMAR_RS09740	MMAR_RS09740	mycofactocin-coupled SDR family oxidoreductase	General	-1.4346	1.1680e-02	1.6471e-01	NO
MMAR_RS21395	dapC	succinyldiaminopimelate transaminase	General	-1.0332	1.2053e-02	1.6949e-01	NO
MMAR_RS08930	trmD	tRNA (guanosine(37)-N1)-methyltransferase TrmD	General	-0.5878	1.2312e-02	1.7264e-01	NO
MMAR_RS24925	MMAR_RS24925	SDR family oxidoreductase	General	-4.8647	1.2418e-02	1.7364e-01	NO
MMAR_RS20955	MMAR_RS20955	cytochrome P450	General	-1.1651	1.2534e-02	1.7380e-01	NO
MMAR_RS22675	MMAR_RS22675	SAF domain-containing protein	General	5.1920	1.2507e-02	1.7380e-01	NO
MMAR_RS26870	MMAR_RS26870	decaprenylphosphoryl-beta-D-ribose oxidase	General	-0.6462	1.2475e-02	1.7380e-01	NO
MMAR_RS04060	MMAR_RS04060	DUF3109 family protein	General	1.1731	1.2649e-02	1.7423e-01	NO
MMAR_RS06900	MMAR_RS06900	Rv3169 family protein	General	-4.7042	1.2706e-02	1.7423e-01	NO
MMAR_RS08475	wrbA	NAD(P)H:quinone oxidoreductase	General	-4.7042	1.2706e-02	1.7423e-01	NO
MMAR_RS26700	MMAR_RS26700	PE family protein	General	-4.7042	1.2706e-02	1.7423e-01	NO
MMAR_RS16505	MMAR_RS16505	SURF1 family cytochrome oxidase biogenesis protein	General	1.6253	1.2771e-02	1.7464e-01	NO
MMAR_RS01555	MMAR_RS01555	L,D-transpeptidase	General	-0.4921	1.2914e-02	1.7564e-01	NO
MMAR_RS09060	MMAR_RS09060	phosphatidate cytidylyltransferase	General	1.3676	1.2879e-02	1.7564e-01	NO
MMAR_RS02800	MMAR_RS02800	bifunctional phosphatase PAP2/diacylglycerol kinase family protein	General	-4.7612	1.3113e-02	1.7592e-01	NO
MMAR_RS04885	MMAR_RS04885	TetR/AcrR family transcriptional regulator	General	-4.7612	1.3113e-02	1.7592e-01	NO
MMAR_RS11815	MMAR_RS11815	lysophospholipid acyltransferase	General	0.9250	1.3092e-02	1.7592e-01	NO
MMAR_RS23565	MMAR_RS23565	hypothetical protein	General	-4.7612	1.3113e-02	1.7592e-01	NO
MMAR_RS26740	MMAR_RS26740	DUF4334 domain-containing protein	General	-4.7612	1.3113e-02	1.7592e-01	NO
MMAR_RS10940	MMAR_RS10940	PH-like domain-containing protein	General	-1.3007	1.3274e-02	1.7712e-01	NO
MMAR_RS31320	MMAR_RS31320	nuclear transport factor 2 family protein	General	-1.5656	1.3240e-02	1.7712e-01	NO
MMAR_RS05715	MMAR_RS05715	MaoC/PaaZ C-terminal domain-containing protein	General	4.9976	1.3385e-02	1.7739e-01	NO
MMAR_RS20785	MMAR_RS20785	LppX_LprAFG lipoprotein	General	4.9976	1.3385e-02	1.7739e-01	NO
MMAR_RS25750	MMAR_RS25750	NAD-dependent epimerase/dehydratase family protein	General	-1.4990	1.3401e-02	1.7739e-01	NO
MMAR_RS26935	fadD32	long-chain-fatty-acid--AMP ligase FadD32	General	-0.7847	1.3881e-02	1.8326e-01	NO
MMAR_RS19140	lipQ	esterase LipQ	General	-0.4572	1.4021e-02	1.8461e-01	NO
MMAR_RS24575	purS	phosphoribosylformylglycinamidine synthase subunit PurS	General	0.8646	1.4247e-02	1.8709e-01	NO
MMAR_RS27475	MMAR_RS27475	hypothetical protein	General	0.5925	1.4407e-02	1.8870e-01	NO
MMAR_RS07840	MMAR_RS07840	GNAT family N-acetyltransferase	General	-1.4383	1.4594e-02	1.9014e-01	NO
MMAR_RS16495	MMAR_RS16495	HAD-IA family hydrolase	General	-0.5880	1.4580e-02	1.9014e-01	NO
MMAR_RS02705	mycP3	type VII secretion system ESX-3 serine protease mycosin MycP3	General	-4.6711	1.5018e-02	1.9214e-01	NO
MMAR_RS03710	MMAR_RS03710	AAA family ATPase	General	-4.6711	1.5018e-02	1.9214e-01	NO
MMAR_RS06880	MMAR_RS06880	alpha/beta fold hydrolase	General	-0.3811	1.4931e-02	1.9214e-01	NO
MMAR_RS13880	MMAR_RS13880	hypothetical protein	General	-4.6711	1.5018e-02	1.9214e-01	NO
MMAR_RS20745	MMAR_RS20745	SixA phosphatase family protein	General	-4.6711	1.5018e-02	1.9214e-01	NO
MMAR_RS22185	MMAR_RS22185	GNAT family N-acetyltransferase	General	-4.6711	1.5018e-02	1.9214e-01	NO
MMAR_RS27040	serS	serine--tRNA ligase	General	-4.6711	1.5018e-02	1.9214e-01	NO
MMAR_RS02450	MMAR_RS02450	alpha-(1->3)-arabinofuranosyltransferase domain-containing protein	General	0.8413	1.5323e-02	1.9554e-01	NO
MMAR_RS16225	MMAR_RS16225	MFS transporter	General	-0.4045	1.5462e-02	1.9680e-01	NO
MMAR_RS08445	MMAR_RS08445	PQQ-dependent sugar dehydrogenase	General	-1.5654	1.5738e-02	1.9980e-01	NO
MMAR_RS04970	MMAR_RS04970	DUF3060 domain-containing protein	General	-1.0583	1.6107e-02	2.0397e-01	NO
MMAR_RS21010	MMAR_RS21010	SDR family NAD(P)-dependent oxidoreductase	General	1.2040	1.6186e-02	2.0445e-01	NO
MMAR_RS13815	MMAR_RS13815	SRPBCC family protein	General	1.0283	1.6269e-02	2.0497e-01	NO
MMAR_RS03960	MMAR_RS03960	DUF2599 domain-containing protein	General	1.1957	1.6441e-02	2.0627e-01	NO
MMAR_RS21845	MMAR_RS21845	AI-2E family transporter	General	4.8039	1.6455e-02	2.0627e-01	NO
MMAR_RS09115	MMAR_RS09115	GNAT family N-acetyltransferase	General	-0.8959	1.6706e-02	2.0889e-01	NO
MMAR_RS14935	MMAR_RS14935	Hsp20/alpha crystallin family protein	General	1.4268	1.7304e-02	2.1582e-01	NO
MMAR_RS21005	MMAR_RS21005	multifunctional oxoglutarate decarboxylase/oxoglutarate dehydrogenase thiamine pyrophosphate-binding subunit/dihydrolipoyllysine-residue succinyltransferase subunit	General	0.4759	1.7527e-02	2.1805e-01	NO
MMAR_RS15465	MMAR_RS15465	FAD-containing oxidoreductase	General	-1.6068	1.8011e-02	2.2328e-01	NO
MMAR_RS19300	MMAR_RS19300	MlaD family protein	General	4.8046	1.8037e-02	2.2328e-01	NO
MMAR_RS05895	MMAR_RS05895	sugar porter family MFS transporter	General	-1.6801	1.8161e-02	2.2426e-01	NO
MMAR_RS10860	efp	elongation factor P	General	-1.0613	1.8209e-02	2.2430e-01	NO
MMAR_RS02095	MMAR_RS02095	alpha/beta hydrolase domain-containing protein	General	-0.6643	1.8276e-02	2.2455e-01	NO
MMAR_RS12600	scpB	SMC-Scp complex subunit ScpB	General	-1.4952	1.8402e-02	2.2555e-01	NO
MMAR_RS02200	MMAR_RS02200	AI-2E family transporter	General	4.8048	1.8509e-02	2.2630e-01	NO
MMAR_RS09265	hypB	hydrogenase nickel incorporation protein HypB	General	-0.9756	1.8598e-02	2.2683e-01	NO
MMAR_RS20910	MMAR_RS20910	hypothetical protein	General	4.9128	1.8684e-02	2.2732e-01	NO
MMAR_RS07965	MMAR_RS07965	hypothetical protein	General	4.6667	1.9243e-02	2.3355e-01	NO
MMAR_RS04240	MMAR_RS04240	amino acid permease	General	1.3023	1.9468e-02	2.3570e-01	NO
MMAR_RS06445	MMAR_RS06445	hypothetical protein	General	-4.8773	1.9933e-02	2.3959e-01	NO
MMAR_RS15910	murC	UDP-N-acetylmuramate--L-alanine ligase	General	-1.4360	1.9875e-02	2.3959e-01	NO
MMAR_RS23460	MMAR_RS23460	SRPBCC family protein	General	-4.8773	1.9933e-02	2.3959e-01	NO
MMAR_RS11160	tpiA	triose-phosphate isomerase	General	-0.8338	2.0088e-02	2.4086e-01	NO
MMAR_RS03505	MMAR_RS03505	acetate kinase	General	4.6673	2.0580e-02	2.4422e-01	NO
MMAR_RS07190	MMAR_RS07190	type II toxin-antitoxin system PemK/MazF family toxin	General	-4.3750	2.0664e-02	2.4422e-01	NO
MMAR_RS15405	MMAR_RS15405	SH3 domain-containing protein	General	-4.3750	2.0664e-02	2.4422e-01	NO
MMAR_RS24860	MMAR_RS24860	amidase	General	-4.3750	2.0664e-02	2.4422e-01	NO
MMAR_RS25775	MMAR_RS25775	adenylate/guanylate cyclase domain-containing protein	General	-1.0969	2.0649e-02	2.4422e-01	NO
MMAR_RS27195	MMAR_RS27195	EspA/EspE family type VII secretion system effector	General	-4.3750	2.0664e-02	2.4422e-01	NO
MMAR_RS24565	MMAR_RS24565	YbjN domain-containing protein	General	1.7785	2.1458e-02	2.5301e-01	NO
MMAR_RS18270	MMAR_RS18270	PPE family protein	General	-0.5421	2.1811e-02	2.5656e-01	NO
MMAR_RS22860	MMAR_RS22860	PE family protein	General	-1.1300	2.1870e-02	2.5665e-01	NO
MMAR_RS05580	MMAR_RS05580	PPE family protein	General	0.6500	2.2016e-02	2.5775e-01	NO
MMAR_RS23185	MMAR_RS23185	MFS transporter	General	-1.3007	2.2097e-02	2.5809e-01	NO
MMAR_RS11505	MMAR_RS11505	nucleotide sugar dehydrogenase	General	-0.4933	2.2428e-02	2.6135e-01	NO
MMAR_RS01105	MMAR_RS01105	TetR/AcrR family transcriptional regulator	General	5.2994	2.2954e-02	2.6340e-01	NO
MMAR_RS03875	lpdA	dihydrolipoyl dehydrogenase	General	-0.9795	2.3035e-02	2.6340e-01	NO
MMAR_RS04715	cynS	cyanase	General	-4.1625	2.3135e-02	2.6340e-01	NO
MMAR_RS04765	hadB	(3R)-hydroxyacyl-ACP dehydratase subunit HadB	General	0.9791	2.2825e-02	2.6340e-01	NO
MMAR_RS13250	MMAR_RS13250	PE family protein	General	-4.1625	2.3135e-02	2.6340e-01	NO
MMAR_RS14220	MMAR_RS14220	GlxA family transcriptional regulator	General	-4.1625	2.3135e-02	2.6340e-01	NO
MMAR_RS15435	MMAR_RS15435	RecB family exonuclease	General	-4.1625	2.3135e-02	2.6340e-01	NO
MMAR_RS17370	MMAR_RS17370	Hsp20/alpha crystallin family protein	General	0.8996	2.2849e-02	2.6340e-01	NO
MMAR_RS22040	MMAR_RS22040	patatin-like phospholipase family protein	General	-4.1625	2.3135e-02	2.6340e-01	NO
MMAR_RS30830	MMAR_RS30830	hypothetical protein	General	-1.2465	2.2950e-02	2.6340e-01	NO
MMAR_RS03570	MMAR_RS03570	DUF2752 domain-containing protein	General	-0.9042	2.3426e-02	2.6610e-01	NO
MMAR_RS04960	MMAR_RS04960	MmpS family transport accessory protein	General	4.8636	2.3521e-02	2.6657e-01	NO
MMAR_RS04545	MMAR_RS04545	mycofactocin-coupled SDR family oxidoreductase	General	-4.3420	2.3990e-02	2.7004e-01	NO
MMAR_RS12115	MMAR_RS12115	lipid-transfer protein	General	-4.3420	2.3990e-02	2.7004e-01	NO
MMAR_RS19195	MMAR_RS19195	HpcH/HpaI aldolase/citrate lyase family protein	General	-4.3420	2.3990e-02	2.7004e-01	NO
MMAR_RS04490	MMAR_RS04490	SulP family inorganic anion transporter	General	-1.3039	2.4400e-02	2.7404e-01	NO
MMAR_RS01590	MMAR_RS01590	nuclear transport factor 2 family protein	General	4.6694	2.5212e-02	2.7936e-01	NO
MMAR_RS09500	MMAR_RS09500	lipid-transfer protein	General	4.6694	2.5212e-02	2.7936e-01	NO
MMAR_RS09980	cei	envelope integrity protein Cei	General	0.9267	2.5121e-02	2.7936e-01	NO
MMAR_RS10010	MMAR_RS10010	OB-fold nucleic acid binding domain-containing protein	General	0.7980	2.5071e-02	2.7936e-01	NO
MMAR_RS21420	MMAR_RS21420	cellulose binding domain-containing protein	General	0.2108	2.5172e-02	2.7936e-01	NO
MMAR_RS26535	MMAR_RS26535	SDR family NAD(P)-dependent oxidoreductase	General	4.4740	2.5079e-02	2.7936e-01	NO
MMAR_RS09475	MMAR_RS09475	alpha/beta hydrolase family protein	General	-4.8229	2.5393e-02	2.7949e-01	NO
MMAR_RS24140	MMAR_RS24140	hypothetical protein	General	-4.8229	2.5393e-02	2.7949e-01	NO
MMAR_RS27390	MMAR_RS27390	EspA/EspE family type VII secretion system effector	General	-4.8229	2.5393e-02	2.7949e-01	NO
