gene_id	gene_symbol	RFP3D11	RFP3D39	RFP3D47	RFPNG14	RFPNG35	RFPNG45	RFPRPM4	RFPRPM41	RFPRPM6	protein
MMAR_RS22685	MMAR_RS22685	7.4721	8.4041	7.4992	7.4889	8.5118	6.7695	8.9672	8.9672	8.8330	MogA/MoaB family molybdenum cofactor biosynthesis protein
MMAR_RS22690	MMAR_RS22690	8.1471	9.5944	8.4952	7.9020	8.7040	8.3457	8.8419	8.8419	8.6408	S1C family serine protease
MMAR_RS22695	MMAR_RS22695	8.1471	7.1874	7.4992	7.4889	8.0280	5.7827	7.7082	7.7082	7.4232	HAMP domain-containing sensor histidine kinase
MMAR_RS22700	mprA	7.1522	7.1874	7.4992	7.4889	7.1259	8.7596	8.3836	8.3836	6.8425	two-component system response regulator MprA
MMAR_RS22705	rpmF	6.7406	5.6221	6.5072	5.9199	5.1566	5.7827	8.1916	8.1916	8.4190	50S ribosomal protein L32
MMAR_RS22710	MMAR_RS22710	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.4136	5.4136	0.0000	acyclic terpene utilization AtuA family protein
MMAR_RS22715	MMAR_RS22715	0.0000	0.0000	5.5229	5.9199	0.0000	0.0000	0.0000	0.0000	6.8425	acyl-CoA dehydrogenase family protein
MMAR_RS22720	MMAR_RS22720	0.0000	0.0000	6.5072	4.9436	0.0000	0.0000	5.4136	5.4136	6.8425	acyl-CoA carboxylase subunit beta
MMAR_RS22725	MMAR_RS22725	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha
MMAR_RS22730	MMAR_RS22730	0.0000	5.6221	5.5229	0.0000	0.0000	0.0000	0.0000	0.0000	5.8550	acyl-CoA dehydrogenase family protein
MMAR_RS22735	MMAR_RS22735	0.0000	5.6221	0.0000	4.9436	4.1965	0.0000	5.4136	5.4136	0.0000	enoyl-CoA hydratase family protein
MMAR_RS30900	MMAR_RS30900	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	PE family protein
MMAR_RS22745	MMAR_RS22745	7.9552	7.9204	8.3031	7.7102	7.7074	8.7596	8.1916	8.1916	8.8330	DUF1707 SHOCT-like domain-containing protein
MMAR_RS22750	MMAR_RS22750	6.1623	7.5999	7.8195	5.9199	6.7143	8.0835	6.9758	6.9758	7.8362	vWA domain-containing protein
MMAR_RS22755	MMAR_RS22755	7.1522	8.7657	7.0868	6.9080	7.5825	0.0000	7.9700	7.9700	0.0000	sigma 54-interacting transcriptional regulator
MMAR_RS22760	purH	7.4721	7.5999	0.0000	6.4969	7.1259	0.0000	5.4136	5.4136	7.8362	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
MMAR_RS22765	purN	7.1522	5.6221	5.5229	0.0000	5.7280	6.7695	0.0000	0.0000	6.8425	phosphoribosylglycinamide formyltransferase
MMAR_RS22770	MMAR_RS22770	7.4721	6.6074	0.0000	5.9199	6.4540	5.7827	7.7082	7.7082	6.8425	cell division protein PerM
MMAR_RS22775	MMAR_RS22775	7.7338	9.0546	8.8164	6.4969	8.1208	5.7827	8.8419	8.8419	6.8425	DUF5336 domain-containing protein
MMAR_RS22780	MMAR_RS22780	6.7406	0.0000	0.0000	0.0000	5.1566	0.0000	0.0000	0.0000	0.0000	LLM class F420-dependent oxidoreductase
MMAR_RS22785	MMAR_RS22785	0.0000	6.6074	5.5229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	acetyl-CoA acetyltransferase
MMAR_RS22790	MMAR_RS22790	0.0000	0.0000	0.0000	4.9436	5.7280	0.0000	0.0000	0.0000	0.0000	PE family protein
MMAR_RS22795	sucD	7.4721	8.9174	8.4952	0.0000	7.4458	0.0000	8.1916	8.1916	8.4190	succinate--CoA ligase subunit alpha
MMAR_RS22800	sucC	8.7304	9.4020	8.4952	6.9080	8.8735	8.5674	8.5531	8.5531	9.7384	ADP-forming succinate--CoA ligase subunit beta
MMAR_RS22805	MMAR_RS22805	10.2307	9.7641	9.6629	8.3597	8.0280	8.7596	9.9657	9.9657	10.6381	M23 family metallopeptidase
MMAR_RS22810	MMAR_RS22810	6.1623	7.5999	0.0000	0.0000	5.7280	5.7827	7.3880	7.3880	7.4232	hypothetical protein
MMAR_RS22815	pcrA	8.4680	7.1874	8.9536	6.9080	7.1259	7.3501	6.3965	6.3965	7.4232	DNA helicase PcrA
MMAR_RS22820	MMAR_RS22820	6.1623	6.6074	5.5229	4.9436	6.1362	5.7827	5.4136	5.4136	5.8550	PPE family protein
MMAR_RS22825	MMAR_RS22825	7.7338	0.0000	6.5072	0.0000	4.1965	0.0000	5.4136	5.4136	7.8362	chorismate mutase
MMAR_RS22830	MMAR_RS22830	6.1623	6.6074	0.0000	5.9199	5.1566	0.0000	5.4136	5.4136	7.4232	esterase family protein
MMAR_RS22835	pgi	7.9552	7.9204	5.5229	7.4889	6.9348	6.7695	7.3880	7.3880	8.1568	glucose-6-phosphate isomerase
MMAR_RS22840	MMAR_RS22840	7.4721	7.5999	0.0000	6.9080	7.1259	5.7827	7.3880	7.3880	7.4232	SDR family oxidoreductase
MMAR_RS30605	MMAR_RS30605	5.1823	6.6074	0.0000	0.0000	0.0000	5.7827	0.0000	0.0000	0.0000	zinc finger domain-containing protein
MMAR_RS30610	MMAR_RS30610	6.1623	0.0000	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	DNA-formamidopyrimidine glycosylase family protein
MMAR_RS22850	MMAR_RS22850	0.0000	0.0000	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	5.8550	PE family protein
MMAR_RS22855	MMAR_RS22855	0.0000	0.0000	5.5229	4.9436	0.0000	0.0000	7.7082	7.7082	6.8425	PE family protein
MMAR_RS22860	MMAR_RS22860	6.7406	5.6221	7.0868	4.9436	6.1362	0.0000	7.7082	7.7082	7.4232	PE family protein
MMAR_RS22865	cobF	0.0000	0.0000	5.5229	4.9436	4.1965	5.7827	0.0000	0.0000	0.0000	precorrin-6A synthase (deacetylating)
MMAR_RS22870	MMAR_RS22870	6.1623	5.6221	7.8195	6.4969	8.0280	7.3501	7.3880	7.3880	8.1568	AurF N-oxygenase family protein
MMAR_RS22875	MMAR_RS22875	6.1623	5.6221	0.0000	4.9436	7.1259	5.7827	5.4136	5.4136	5.8550	DUF4873 domain-containing protein
MMAR_RS22885	MMAR_RS22885	6.7406	5.6221	0.0000	7.2275	5.1566	7.3501	5.4136	5.4136	6.8425	STAS domain-containing protein
MMAR_RS22890	MMAR_RS22890	7.4721	5.6221	6.5072	7.2275	5.1566	8.0835	0.0000	0.0000	0.0000	LLM class flavin-dependent oxidoreductase
MMAR_RS22895	MMAR_RS22895	0.0000	5.6221	0.0000	4.9436	5.1566	0.0000	0.0000	0.0000	0.0000	enoyl-CoA hydratase/isomerase family protein
MMAR_RS22900	MMAR_RS22900	0.0000	5.6221	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	5.8550	SAM-dependent methyltransferase
MMAR_RS31345	MMAR_RS31345	6.1623	0.0000	0.0000	4.9436	0.0000	0.0000	5.4136	5.4136	0.0000	PE family protein
MMAR_RS22910	MMAR_RS22910	6.1623	7.5999	0.0000	6.9080	5.1566	5.7827	0.0000	0.0000	5.8550	fumarylacetoacetate hydrolase family protein
MMAR_RS22915	MMAR_RS22915	0.0000	0.0000	5.5229	6.9080	6.1362	5.7827	0.0000	0.0000	7.4232	ATP-dependent DNA ligase
MMAR_RS22920	MMAR_RS22920	0.0000	0.0000	0.0000	0.0000	4.1965	5.7827	5.4136	5.4136	5.8550	carbohydrate kinase family protein
MMAR_RS22925	ku	8.1471	7.1874	7.0868	4.9436	5.7280	5.7827	5.4136	5.4136	5.8550	non-homologous end joining protein Ku
MMAR_RS22930	pstS	6.7406	6.6074	6.5072	8.2227	5.7280	5.7827	7.7082	7.7082	7.8362	phosphate ABC transporter substrate-binding protein PstS
MMAR_RS22935	MMAR_RS22935	8.6052	7.9204	8.6647	8.8060	8.0280	9.2181	8.9672	8.9672	8.6408	serine/threonine-protein kinase PknD
MMAR_RS22940	pstA	0.0000	0.0000	5.5229	5.9199	4.1965	5.7827	0.0000	0.0000	5.8550	phosphate ABC transporter permease PstA
MMAR_RS22945	pstC	5.1823	5.6221	0.0000	5.9199	6.1362	0.0000	0.0000	0.0000	5.8550	phosphate ABC transporter permease subunit PstC
MMAR_RS22950	pstS	7.9552	8.4041	7.4992	8.3597	8.1208	7.7629	7.3880	7.3880	7.4232	phosphate ABC transporter substrate-binding protein PstS
MMAR_RS22955	MMAR_RS22955	7.1522	0.0000	0.0000	6.9080	6.4540	0.0000	5.4136	5.4136	5.8550	SDR family oxidoreductase
MMAR_RS22960	MMAR_RS22960	6.1623	5.6221	5.5229	4.9436	6.7143	0.0000	0.0000	0.0000	5.8550	NAD(P)H-dependent amine dehydrogenase family protein
MMAR_RS22965	MMAR_RS22965	0.0000	0.0000	0.0000	4.9436	5.1566	0.0000	6.3965	6.3965	5.8550	flavodoxin family protein
MMAR_RS22970	MMAR_RS22970	7.1522	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.8550	Nramp family divalent metal transporter
MMAR_RS22975	MMAR_RS22975	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS22980	MMAR_RS22980	0.0000	6.6074	0.0000	0.0000	5.1566	0.0000	5.4136	5.4136	5.8550	poly-gamma-glutamate hydrolase family protein
MMAR_RS22985	MMAR_RS22985	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.3965	6.3965	0.0000	LLM class F420-dependent oxidoreductase
MMAR_RS29590	MMAR_RS29590	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS29875	MMAR_RS29875	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS22995	MMAR_RS22995	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DUF2971 domain-containing protein
MMAR_RS23000	MMAR_RS23000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DUF433 domain-containing protein
MMAR_RS23005	MMAR_RS23005	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS30615	MMAR_RS30615	5.1823	6.6074	0.0000	5.9199	4.1965	0.0000	5.4136	5.4136	7.4232	transposase
MMAR_RS28965	MMAR_RS28965	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	IS3 family transposase
MMAR_RS23030	MMAR_RS23030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS23035	MMAR_RS23035	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS23040	MMAR_RS23040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	site-specific integrase
MMAR_RS23050	MMAR_RS23050	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	IS3-like element ISMyma1 family transposase
MMAR_RS29885	MMAR_RS29885	0.0000	6.6074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS23055	MMAR_RS23055	5.1823	0.0000	0.0000	0.0000	5.1566	0.0000	6.3965	6.3965	0.0000	thioesterase family protein
MMAR_RS30825	MMAR_RS30825	0.0000	5.6221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS31050	MMAR_RS31050	0.0000	0.0000	0.0000	4.9436	0.0000	0.0000	0.0000	0.0000	0.0000	PE family protein
MMAR_RS30635	MMAR_RS30635	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	transposase
MMAR_RS30640	MMAR_RS30640	5.1823	0.0000	5.5229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS23070	MMAR_RS23070	7.1522	0.0000	0.0000	7.4889	0.0000	6.7695	0.0000	0.0000	5.8550	PPE family protein
MMAR_RS23075	MMAR_RS23075	7.1522	5.6221	7.0868	6.4969	6.1362	0.0000	5.4136	5.4136	6.8425	class I SAM-dependent methyltransferase
MMAR_RS31250	MMAR_RS31250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS23090	MMAR_RS23090	7.7338	7.5999	7.8195	8.9862	8.4416	9.2181	5.4136	5.4136	5.8550	cupin domain-containing protein
MMAR_RS23095	MMAR_RS23095	6.1623	7.9204	5.5229	5.9199	6.9348	6.7695	7.3880	7.3880	6.8425	DUF3298 domain-containing protein
MMAR_RS23100	MMAR_RS23100	0.0000	5.6221	6.5072	0.0000	5.7280	5.7827	6.9758	6.9758	5.8550	PE family protein
MMAR_RS23105	MMAR_RS23105	6.1623	6.6074	5.5229	0.0000	6.1362	0.0000	6.3965	6.3965	7.4232	PPE family protein
MMAR_RS23110	MMAR_RS23110	7.1522	7.1874	7.8195	5.9199	6.4540	8.0835	7.7082	7.7082	7.4232	acetyl-CoA acetyltransferase
MMAR_RS23115	MMAR_RS23115	8.7304	8.1824	8.4952	6.9080	7.2947	8.0835	7.9700	7.9700	8.8330	carotenoid oxygenase family protein
MMAR_RS23120	MMAR_RS23120	6.1623	5.6221	5.5229	0.0000	5.1566	5.7827	0.0000	0.0000	5.8550	VOC family protein
MMAR_RS23125	MMAR_RS23125	5.1823	0.0000	5.5229	0.0000	0.0000	0.0000	0.0000	0.0000	5.8550	hypothetical protein
MMAR_RS23130	MMAR_RS23130	0.0000	0.0000	5.5229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	VOC family protein
MMAR_RS23135	MMAR_RS23135	0.0000	6.6074	0.0000	0.0000	0.0000	0.0000	5.4136	5.4136	6.8425	EspA/EspE family type VII secretion system effector
MMAR_RS23140	MMAR_RS23140	6.1623	6.6074	6.5072	5.9199	5.7280	0.0000	6.9758	6.9758	7.4232	type II toxin-antitoxin system Rv0910 family toxin
MMAR_RS23145	MMAR_RS23145	6.1623	0.0000	0.0000	0.0000	5.1566	5.7827	5.4136	5.4136	7.4232	antitoxin
MMAR_RS23150	MMAR_RS23150	10.1877	9.2952	8.4952	9.5982	8.5118	10.1498	9.7030	9.7030	10.4159	PPE family protein
MMAR_RS23155	MMAR_RS23155	7.1522	0.0000	0.0000	6.4969	5.1566	5.7827	6.9758	6.9758	6.8425	cation-translocating P-type ATPase
MMAR_RS23160	MMAR_RS23160	5.1823	6.6074	7.0868	7.2275	4.1965	0.0000	6.3965	6.3965	8.4190	serine hydrolase
MMAR_RS23165	MMAR_RS23165	6.7406	7.9204	6.5072	6.9080	6.9348	6.7695	6.3965	6.3965	7.4232	MBL fold metallo-hydrolase
MMAR_RS23170	MMAR_RS23170	7.7338	7.5999	7.4992	6.4969	6.7143	5.7827	6.9758	6.9758	7.8362	enoyl-CoA hydratase
MMAR_RS23175	MMAR_RS23175	0.0000	6.6074	5.5229	0.0000	4.1965	0.0000	5.4136	5.4136	5.8550	carboxyl transferase domain-containing protein
MMAR_RS23185	MMAR_RS23185	7.1522	5.6221	5.5229	7.2275	5.1566	6.7695	7.3880	7.3880	7.4232	MFS transporter
MMAR_RS23190	MMAR_RS23190	8.1471	7.1874	0.0000	6.4969	6.1362	6.7695	6.3965	6.3965	5.8550	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
MMAR_RS23195	MMAR_RS23195	0.0000	0.0000	0.0000	0.0000	5.7280	0.0000	5.4136	5.4136	0.0000	PLP-dependent cysteine synthase family protein
MMAR_RS23205	MMAR_RS23205	5.1823	5.6221	5.5229	6.4969	6.1362	0.0000	5.4136	5.4136	0.0000	sterol desaturase family protein
MMAR_RS23210	MMAR_RS23210	8.1471	0.0000	0.0000	9.1464	7.4458	9.0808	0.0000	0.0000	6.8425	TetR/AcrR family transcriptional regulator
MMAR_RS23215	MMAR_RS23215	12.4821	6.6074	8.6647	14.2336	13.8109	13.0325	9.2885	9.2885	8.8330	FAD-binding dehydrogenase
MMAR_RS23220	prrA	6.7406	7.5999	5.5229	8.4849	8.6427	7.3501	6.9758	6.9758	6.8425	two-component system response regulator PrrA
MMAR_RS23225	prrB	8.1471	8.9174	7.8195	7.2275	7.1259	8.7596	7.7082	7.7082	7.8362	two-component system sensor histidine kinase PrrB
MMAR_RS23230	arfC	5.1823	0.0000	5.5229	4.9436	4.1965	5.7827	5.4136	5.4136	0.0000	channel accessory protein ArfC, sunset domain variant
MMAR_RS23235	arfB	0.0000	0.0000	0.0000	0.0000	5.1566	5.7827	0.0000	0.0000	0.0000	channel accessory protein ArfB
MMAR_RS23240	arfA	7.7338	7.9204	5.5229	8.3597	7.8224	8.0835	7.9700	7.9700	7.4232	channel-forming protein ArfA/OmpATb
MMAR_RS23245	MMAR_RS23245	0.0000	5.6221	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	DUF2630 family protein
MMAR_RS23250	MMAR_RS23250	6.7406	6.6074	7.0868	5.9199	5.7280	6.7695	7.9700	7.9700	7.4232	phytoene desaturase family protein
MMAR_RS23255	MMAR_RS23255	9.4660	9.6817	9.4002	8.8060	8.9259	7.3501	9.2885	9.2885	10.0012	citrate synthase
MMAR_RS23260	MMAR_RS23260	6.1623	0.0000	0.0000	0.0000	4.1965	5.7827	6.3965	6.3965	5.8550	flavin-containing monooxygenase
MMAR_RS23265	pdxH	6.7406	5.6221	0.0000	5.9199	0.0000	0.0000	0.0000	0.0000	6.8425	pyridoxamine 5'-phosphate oxidase
MMAR_RS23270	MMAR_RS23270	5.1823	6.6074	5.5229	0.0000	6.4540	7.3501	0.0000	0.0000	6.8425	citrate synthase 2
MMAR_RS23275	MMAR_RS23275	6.1623	6.6074	0.0000	6.9080	7.2947	5.7827	6.3965	6.3965	0.0000	Ig-like domain-containing protein
MMAR_RS23280	MMAR_RS23280	9.7287	10.1787	9.4002	9.8974	9.2878	9.3434	9.4688	9.4688	8.6408	VOC family protein
MMAR_RS23285	MMAR_RS23285	8.3165	8.5962	8.4952	8.2227	8.1208	8.5674	8.3836	8.3836	7.4232	FAD-dependent oxidoreductase
MMAR_RS23290	MMAR_RS23290	11.7274	10.2375	10.5796	12.2181	12.4242	11.7567	10.6282	10.6282	10.5313	AurF N-oxygenase family protein
MMAR_RS23295	serC	0.0000	7.5999	8.4952	7.2275	6.7143	0.0000	6.9758	6.9758	6.8425	phosphoserine transaminase
MMAR_RS23300	sepH	9.3142	9.5014	9.5806	9.0685	7.9288	9.6649	9.4688	9.4688	9.2916	septation protein SepH
MMAR_RS23305	MMAR_RS23305	6.7406	0.0000	0.0000	4.9436	4.1965	5.7827	7.9700	7.9700	5.8550	DUF2537 domain-containing protein
MMAR_RS23310	MMAR_RS23310	0.0000	5.6221	5.5229	0.0000	4.1965	0.0000	5.4136	5.4136	5.8550	TrmH family RNA methyltransferase
MMAR_RS23315	MMAR_RS23315	0.0000	0.0000	6.5072	0.0000	0.0000	5.7827	0.0000	0.0000	5.8550	Rv0880 family HTH-type transcriptional regulator
MMAR_RS23320	MMAR_RS23320	0.0000	5.6221	5.5229	4.9436	4.1965	7.3501	5.4136	5.4136	5.8550	DUF2530 domain-containing protein
MMAR_RS23325	MMAR_RS23325	5.1823	7.9204	8.3031	6.4969	6.7143	8.3457	6.3965	6.3965	8.1568	SRPBCC family protein
MMAR_RS23330	MMAR_RS23330	7.7338	7.5999	9.4002	6.9080	8.1208	8.5674	8.7047	8.7047	8.8330	DUF3027 domain-containing protein
MMAR_RS23335	MMAR_RS23335	5.1823	0.0000	8.6647	7.9020	6.4540	9.2181	5.4136	5.4136	7.8362	MFS transporter
MMAR_RS23340	MMAR_RS23340	0.0000	0.0000	7.4992	6.4969	4.1965	0.0000	5.4136	5.4136	0.0000	DUF2771 domain-containing protein
MMAR_RS23345	MMAR_RS23345	0.0000	6.6074	0.0000	0.0000	6.7143	0.0000	5.4136	5.4136	6.8425	putative endonuclease domain-containing protein
MMAR_RS23350	MMAR_RS23350	6.7406	5.6221	0.0000	5.9199	0.0000	0.0000	0.0000	0.0000	7.4232	glutathione S-transferase family protein
MMAR_RS23355	MMAR_RS23355	8.7304	8.4041	9.3009	8.0712	6.9348	9.2181	8.7047	8.7047	8.1568	acyl-CoA dehydrogenase family protein
MMAR_RS23360	MMAR_RS23360	7.1522	8.5962	8.4952	8.2227	7.2947	8.3457	8.3836	8.3836	8.4190	cold-shock protein
MMAR_RS23365	MMAR_RS23365	5.1823	0.0000	5.5229	5.9199	5.1566	0.0000	0.0000	0.0000	0.0000	YccF domain-containing protein
MMAR_RS23370	moaA	0.0000	7.1874	7.4992	4.9436	6.4540	0.0000	7.7082	7.7082	5.8550	GTP 3',8-cyclase MoaA
MMAR_RS23375	MMAR_RS23375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	MoaD/ThiS family protein
MMAR_RS23380	MMAR_RS23380	6.7406	8.7657	8.0815	6.9080	7.9288	0.0000	8.1916	8.1916	6.8425	transglycosylase family protein
MMAR_RS23385	MMAR_RS23385	6.1623	5.6221	0.0000	4.9436	4.1965	0.0000	5.4136	5.4136	6.8425	molybdenum cofactor biosynthesis protein MoaE
MMAR_RS23390	MMAR_RS23390	6.1623	5.6221	6.5072	6.4969	5.7280	0.0000	0.0000	0.0000	7.4232	MogA/MoaB family molybdenum cofactor biosynthesis protein
MMAR_RS23395	moaC	5.1823	8.4041	5.5229	5.9199	5.1566	7.3501	6.9758	6.9758	7.4232	cyclic pyranopterin monophosphate synthase MoaC
MMAR_RS23400	MMAR_RS23400	5.1823	5.6221	6.5072	0.0000	4.1965	7.3501	6.3965	6.3965	7.4232	hypothetical protein
MMAR_RS23405	MMAR_RS23405	5.1823	0.0000	0.0000	4.9436	0.0000	5.7827	6.3965	6.3965	0.0000	helicase-associated domain-containing protein
MMAR_RS23410	MMAR_RS23410	6.7406	7.9204	7.8195	5.9199	6.9348	7.7629	7.3880	7.3880	5.8550	DNA repair helicase XPB
MMAR_RS23420	MMAR_RS23420	6.1623	0.0000	0.0000	0.0000	4.1965	5.7827	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS23425	MMAR_RS23425	6.7406	7.5999	7.0868	7.2275	6.1362	5.7827	5.4136	5.4136	5.8550	LLM class F420-dependent oxidoreductase
MMAR_RS23430	MMAR_RS23430	5.1823	5.6221	5.5229	6.4969	6.1362	7.7629	5.4136	5.4136	5.8550	TetR/AcrR family transcriptional regulator
MMAR_RS23435	MMAR_RS23435	8.4680	6.6074	0.0000	9.8974	9.4031	8.9291	7.3880	7.3880	7.4232	FAD-dependent monooxygenase
MMAR_RS23440	MMAR_RS23440	8.1471	9.5014	8.3031	8.0712	8.5118	5.7827	9.3815	9.3815	8.1568	3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein
MMAR_RS23445	MMAR_RS23445	7.9552	7.5999	8.4952	6.4969	7.7074	5.7827	8.8419	8.8419	8.1568	acetyl-CoA C-acetyltransferase
MMAR_RS23450	MMAR_RS23450	6.7406	0.0000	5.5229	4.9436	0.0000	0.0000	7.3880	7.3880	5.8550	pyridoxal phosphate-dependent aminotransferase
MMAR_RS23455	MMAR_RS23455	6.7406	0.0000	5.5229	5.9199	4.1965	0.0000	0.0000	0.0000	0.0000	SRPBCC family protein
MMAR_RS23460	MMAR_RS23460	6.1623	0.0000	0.0000	4.9436	4.1965	0.0000	6.9758	6.9758	6.8425	SRPBCC family protein
MMAR_RS23465	MMAR_RS23465	6.7406	6.6074	7.0868	0.0000	0.0000	5.7827	5.4136	5.4136	5.8550	CaiB/BaiF CoA transferase family protein
MMAR_RS23470	MMAR_RS23470	7.4721	6.6074	7.4992	5.9199	7.2947	6.7695	6.3965	6.3965	7.8362	SRPBCC family protein
MMAR_RS23475	MMAR_RS23475	6.1623	6.6074	5.5229	7.4889	7.4458	5.7827	7.9700	7.9700	7.4232	alpha-keto acid decarboxylase family protein
MMAR_RS23480	MMAR_RS23480	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	(2Fe-2S)-binding protein
MMAR_RS23485	MMAR_RS23485	0.0000	0.0000	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	5.8550	hypothetical protein
MMAR_RS23490	MMAR_RS23490	5.1823	5.6221	0.0000	5.9199	5.7280	5.7827	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS23495	MMAR_RS23495	7.1522	0.0000	7.4992	6.4969	4.1965	6.7695	6.9758	6.9758	5.8550	Rv1363c family protein
MMAR_RS29890	MMAR_RS29890	5.1823	5.6221	0.0000	4.9436	4.1965	0.0000	0.0000	0.0000	5.8550	hypothetical protein
MMAR_RS23500	MMAR_RS23500	5.1823	5.6221	0.0000	4.9436	0.0000	0.0000	0.0000	0.0000	0.0000	FadD3 family acyl-CoA ligase
MMAR_RS23505	MMAR_RS23505	5.1823	0.0000	5.5229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	amidohydrolase family protein
MMAR_RS23510	MMAR_RS23510	0.0000	0.0000	0.0000	5.9199	4.1965	0.0000	0.0000	0.0000	0.0000	lipoprotein LpqH
MMAR_RS23515	MMAR_RS23515	6.7406	5.6221	5.5229	4.9436	4.1965	0.0000	5.4136	5.4136	5.8550	enoyl-CoA hydratase/isomerase family protein
MMAR_RS23520	MMAR_RS23520	0.0000	5.6221	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	Rv2576c family protein
MMAR_RS23525	MMAR_RS23525	7.1522	0.0000	5.5229	4.9436	4.1965	5.7827	7.3880	7.3880	0.0000	TetR/AcrR family transcriptional regulator
MMAR_RS23530	MMAR_RS23530	6.7406	0.0000	5.5229	7.9020	7.8224	5.7827	0.0000	0.0000	0.0000	cytochrome P450
MMAR_RS23535	MMAR_RS23535	0.0000	0.0000	0.0000	0.0000	5.1566	0.0000	0.0000	0.0000	5.8550	cytochrome C oxidase subunit IV family protein
MMAR_RS23540	MMAR_RS23540	5.1823	0.0000	0.0000	0.0000	4.1965	5.7827	0.0000	0.0000	0.0000	cytochrome c oxidase subunit 3
MMAR_RS23545	MMAR_RS23545	5.1823	5.6221	0.0000	7.2275	6.7143	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS23550	MMAR_RS23550	6.7406	0.0000	5.5229	8.8060	7.2947	8.0835	5.4136	5.4136	5.8550	hypothetical protein
MMAR_RS23555	MMAR_RS23555	0.0000	0.0000	0.0000	7.2275	4.1965	0.0000	0.0000	0.0000	5.8550	TetR/AcrR family transcriptional regulator
MMAR_RS23560	MMAR_RS23560	5.1823	7.1874	0.0000	4.9436	4.1965	0.0000	0.0000	0.0000	5.8550	Mtp family mycobacterial-type pilin
MMAR_RS23565	MMAR_RS23565	0.0000	0.0000	5.5229	4.9436	5.1566	5.7827	6.9758	6.9758	5.8550	hypothetical protein
MMAR_RS23570	MMAR_RS23570	7.1522	7.1874	7.0868	7.7102	6.4540	7.3501	5.4136	5.4136	5.8550	Rv1363c family protein
MMAR_RS23575	MMAR_RS23575	0.0000	0.0000	5.5229	4.9436	6.1362	5.7827	0.0000	0.0000	6.8425	hypothetical protein
MMAR_RS23580	MMAR_RS23580	6.7406	5.6221	0.0000	5.9199	5.1566	5.7827	5.4136	5.4136	5.8550	Rv2253/PknI dimerization domain-containing protein
